client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32914757.mp3	Add adverts	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
55ab02603c98973e49eff7adbd8a3cec9e0fcdae944edb3c13c193ffcfff3126bbb5dcb19bd905d327e4fdbee469094b8666edc4db3376034a568a004022c504	common_voice_en_32372174.mp3	Additional modes like dungeons to explore are set to be released in future updates.	10	0	twenties	male	United States English,South Texas,Slightly effeminate,Conversational		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_37197234.mp3	Additional results have been in Cuba, Nepal, and Nigeria.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
57d9be2eeda5fbaad0290c45f4e95813da95e09633d5fd84df35a758151788abec644a351cdf610c7b792561d1db0ac6f122dbc94404646941967bd6f0befd44	common_voice_en_20286206.mp3	"Additionally, they are usually surrounded by a protective buffer zone called ""otulina""."	7	0	sixties	female			en	
772eef15573542ed62f2e6d421ec931ee92e8d6f18421dc35de5ad7c6123916fc02da3e3501bcba3c14b4dbc351cf8475729412ee1bc60150f37dca17fcdb918	common_voice_en_32459902.mp3	Administrative activities of this union are under Char Fashion Police Station.	9	0	teens	male	United States English,Southwestern United States English		en	
57d9be2eeda5fbaad0290c45f4e95813da95e09633d5fd84df35a758151788abec644a351cdf610c7b792561d1db0ac6f122dbc94404646941967bd6f0befd44	common_voice_en_20286292.mp3	Admiral Pierre Lacoste made a statement saying Pereira's death weighed heavily on his conscience.	8	0	sixties	female			en	
e42db0647f2a100513ed6599635dd6a0535814d984fa1aad952482c2acce27ae159b5ff14fe1013275fa2d73d22b64cc21af5fd3d5fe833d038df34965adb24e	common_voice_en_32699492.mp3	Admission to the event is free and open to the public.	8	0	fourties	female	Canadian English,United States English,England English		en	
ff96183ed9652849e89ecc63ab1f727340d15a67441c6c6f893903cfbf62d76ada9622b1c0cade574c5684e080f6d90973a196ceb1117a25c690d2d3b4d9ffd8	common_voice_en_32837019.mp3	Adverse effects include constipation and sedation.	10	0	fifties	female	Mid-Atlantic United States English,Philadelphia, Pennsylvania, United States English,United States English,Philadelphia Style United States English		en	
4841125a66e12a24b95951f2af19978dd901e3db88463e74e2988ad094587d67f5c129a710bb5e0f2a445fc5e31413fa1798328e2dd2235b118eb829f71213be	common_voice_en_30567652.mp3	Aetius directed the operations while Majorian fought with the cavalry.	9	0	fourties	male	United States English,Hmong-American		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32914561.mp3	Afrika Bambaataa appears on the album.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
e3b2087085fa7478a2f0f9b5ff3a5ef31fea233a17c4ce0aa05a569d8875f621ebebf86620e53045f25e0dd5dc1f48be345182adcc2535b6f7767f54d3934c48	common_voice_en_37811348.mp3	After a brief stay it was flown on to Offutt Air Force Base.	8	0	fifties	male	United States English,Like a Kennedy ,Boston		en	
2a95880ac5760a82de38ee7076d87a0fd4368ab807c1ff724f86c2d7506cbb7ce2261c2574a32c8105a0e95e64b15510d801513c73009fa434b35a206da9b502	common_voice_en_20285286.mp3	After a short while, Uthman purchased a house of his own and moved there.	8	0	twenties	female			en	
c8559eb5eaa7f33082a03d57ccf1cd328f6c142885564c4da3712819adb131f64a079e944c8f5c8db00f3349f7a6bc194ab6133d9432e515da18fa0ad5e5e1c9	common_voice_en_7871.mp3	After all, he had all his money.	13	0	seventies	male	Canadian English		en	
1c364c1cff2207a00b41f0f70c6d871e1adf907815a839fb3eb286f956a8bb21f41154728f6dce6ac6c83bc3fd51f82f4cd3c2b04360ef5cc0a561ff1ba45d94	common_voice_en_31067062.mp3	After an accident he lost most of his vision.	10	0	twenties	male	European,German,Foreign,Non-native		en	
23155b3c9b54685ab85e13f624e6e07bd88f4280ce08d3e2cac43dc044c9aa8ca68d9cf70689d485319e8d91a60b6d25089f57ffb8156d07bff67d67f1a0a8e9	common_voice_en_32260149.mp3	After both fights ended and players on the Brazilian team were left injured.	8	0	twenties	female	United States English,southern United States,New Orleans dialect		en	
73532cef33f34d1b6f64b013d2fa3c093a2828526a366a882eceb71fda4cb94d0e2a0ae029474df3ee98912615ce09892194e83cd22bc1445d9b3e77c5b08882	common_voice_en_30531945.mp3	After detraining near Amiens the division marched up through Fricourt and Montauban.	8	0	fourties	male	United States English,Midwestern,Minnesotan		en	
eed2f3f0cb735e94a3c5e421ac17fd04ca2ea77cd10e25fe66f94e095124b24ac8d138afe14b6e2f5d7f2d632d878c145c0acd9ddf66b3dfb8aec8411ad06039	common_voice_en_31063535.mp3	After graduation she worked at the Mater Hospital Child Guidance Clinic.	8	0	twenties	male	Spanish,Foreign,Non-native		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_35292786.mp3	After moving to Sale, he suspended his studies at the University.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
ff96183ed9652849e89ecc63ab1f727340d15a67441c6c6f893903cfbf62d76ada9622b1c0cade574c5684e080f6d90973a196ceb1117a25c690d2d3b4d9ffd8	common_voice_en_32825802.mp3	After serving his term he lived in the Krasnodar Territory.	10	0			Mid-Atlantic United States English,Philadelphia, Pennsylvania, United States English,United States English,Philadelphia Style United States English		en	
c88f93f49ea0672b994845b68c7ae891abf1dbb4b6636ea17b5423c6abe209efdad029f193e564d48754001797f6bedfb3f85e907c45efe0b2df7cc483838175	common_voice_en_36722658.mp3	After some time the institute was recognized by the Romanian government.	7	0					en	
feed387d972aaf4221dc2247aea9079b1f4c22ba537c6d23671561ce72f340d4cbc85c0167c70ed67c61d4844f44acad0e6970db06c852901c3179c83267dafc	common_voice_en_20286165.mp3	After that he disappears from the records.	8	0					en	
ff96183ed9652849e89ecc63ab1f727340d15a67441c6c6f893903cfbf62d76ada9622b1c0cade574c5684e080f6d90973a196ceb1117a25c690d2d3b4d9ffd8	common_voice_en_33393685.mp3	After the army he continued his studies at the seminary.	10	0	fifties	female	Mid-Atlantic United States English,Philadelphia, Pennsylvania, United States English,United States English,Philadelphia Style United States English		en	
6817e481dcca14382ea4b7d2b9ca94e9f103aa982eb772ed0b761c6081e9719afed25fef7e349c43737328861084b88a555ef0853fa7bcfd2539c405c463a85e	common_voice_en_30702865.mp3	After the first world war Lena Ashwell was delivering subsidised theatre around London.	9	0	twenties	male	German English,England English		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32886753.mp3	After the war the Imperial War Museum purchased some of his drawings.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
fb67f2a3d6ef75ff11fe2f601643823393af89e8fa499b8846298077815b1d8f34a2959af419f1e1b903a5b50a07db33a463cc072d4704816f84a5b0df93742b	common_voice_en_75464.mp3	After two hours, he returned to the room where the wise man was.	8	0					en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32389413.mp3	"Again ""Dunvegan Castle"" detached to patrol and then return to Dakar."	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
c0cf4daafdbf9b260676bc0601a565c5601ca9eba6a556750cb9ee60504c56bccad969a6fb6e46b7ecc26e74acec705726688dd6bcd872f8e79a79dfff15928b	common_voice_en_20280504.mp3	Agriculture constitutes a major portion of Mohave Valley's economy.	10	0					en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32389170.mp3	Agriculture is the main source of income for this village.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
8308864c88b6df6ff45d803952f36b1c39b6835d7a71334405f1b340d2db9257edf52bd405807278f6dca161e01c79027982efeb44e62533a551c1b6f3ac8b25	common_voice_en_31965967.mp3	Ahmed had become fugitive since then.	8	0	twenties	male	Mid-atlantic,England English,United States English		en	
771bb09f65a789b82c4f187fca85ba0bb0e63b727878deef5de3034f022847d1e64f8d6a7b081cb9c8b81876c889ec10a1c16e591bf316a8468e6026d582718b	common_voice_en_35064138.mp3	Air quality index values are typically grouped into ranges.	8	0	thirties	female	England English,southern english,sussex		en	
06cb9d15ee210b11173afbf91d3947c5885834efba1c81f401d9317727481e908b7f2bdab3b6cde1bc6c785ef5b94aec328321dbc513807c2c230a212a22a818	common_voice_en_1054.mp3	Air was either entering or escaping at the rim with a thin, sizzling sound.	48	0					en	
73532cef33f34d1b6f64b013d2fa3c093a2828526a366a882eceb71fda4cb94d0e2a0ae029474df3ee98912615ce09892194e83cd22bc1445d9b3e77c5b08882	common_voice_en_30531385.mp3	Akatarawa Valley	8	0	fourties	male	United States English,Midwestern,Minnesotan		en	
2d381b64259b0f8626988b18d54baf0826836c10dc699e1b20d2a0a78e520936eb2b56a738be0f34081868b7b64856dc5f5966201f0f7dac0d9e77da6d42131d	common_voice_en_22585.mp3	Al-Fayoum is in Egypt, said the Arab.	10	1					en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32858393.mp3	Alang earned her first degree in Sociology and Anthropology at the University of Buea.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
4e5d392c50cde1fa49ce4707756ebcf8b06aea4f821b136290c8b34487503250bbad3e4d40f36fbd59beb1a70c78b295c0d296342162b427df70945fd0b678dd	common_voice_en_10248.mp3	Alchemy is a serious discipline.	10	1					en	
2aee45d8b34be94a96535ea8c2760762f52829422bb4c5309fa6b004603a1937a3ddbe98fab0deff7d5d388671596629aecd12616868c8e8b3882d359a09b646	common_voice_en_31439653.mp3	Alexander St.	8	0	thirties	female	England English		en	
666400f1608dc81f03867250922fcca964e84bfc49cf0d438dcee0810a7180b91914aa12b403c08d59f1cf643cf8f944946135967b691e4ba1f0fcb8f0f1a819	common_voice_en_30191361.mp3	Alfaro has represented Costa Rica at different age level tournaments.	9	0	twenties	male	Singaporean English,England English		en	
1c364c1cff2207a00b41f0f70c6d871e1adf907815a839fb3eb286f956a8bb21f41154728f6dce6ac6c83bc3fd51f82f4cd3c2b04360ef5cc0a561ff1ba45d94	common_voice_en_31066825.mp3	Alfred Earle.	10	0	twenties	male	European,German,Foreign,Non-native		en	
d14ceced0b6f755f16eaf9527126985526aaa8aa47ad6916a4ac85a8df3d02f85a5d179a047ad533f6662927602d37abc6c38c8e88cdfbb5210f22d670dd10b2	common_voice_en_9130.mp3	All I saw was an army, said the boy.	20	0	twenties	male			en	
17f32f9f15bab6cf57af6fb7a5daf0747f6b79c0361fdcf880635e204dbccd77f2dbf651b3bbf5f75010c857a307bc6046fcc6f8db9ad449a91f5e2293d88aa5	common_voice_en_32755805.mp3	All Somalis support you in this.	12	0	twenties	male	Slavic,East European,polish		en	
3449e15f4697df8d8075b7a1e36a193147d3d889812218b664bbad8ebebbc1f6b92b2662c1ce879b32d4a553bc1b98fb5a7a3eb2bb2830308698723b7aff202e	common_voice_en_32651328.mp3	All controls are manual.	9	0	fourties	other	United States English,i have some pronunciation issues because of oral surgery and a hidden southern accent		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32534487.mp3	All credits adapted from Tidal.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32914421.mp3	"All credits are adapted from the liner notes of ""In Love""."	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_33055857.mp3	All figures are for the census de facto population count.	15	0	fourties	female	United States English,Midwestern,Low,Demure		en	
b5c9bb77e34f76e3130ba662c4ca78975345e97102b27b4b0fa1c4e4780e078d0487746e577e24531eb5370dd51cb466d469a66dfc378b61001c198fcf9c8756	common_voice_en_31865194.mp3	All his six elder sisters were drowned by his father.	8	0			United States English		en	
8308864c88b6df6ff45d803952f36b1c39b6835d7a71334405f1b340d2db9257edf52bd405807278f6dca161e01c79027982efeb44e62533a551c1b6f3ac8b25	common_voice_en_31966085.mp3	All later First Ladies automatically held this position.	8	0	twenties	male	Mid-atlantic,England English,United States English		en	
157d90b43651d0534cbef4158c78f02baab021e074c733516910c13e25086fcede17b884711e96c63c095e9b5bfff1a1821f6431089fc71af1225d1bfb14efe1	common_voice_en_19545411.mp3	All lines are powered by electric overhead lines.	10	0	twenties	male	German,south-west German,South German accent,Alemannic German Accent		en	
23155b3c9b54685ab85e13f624e6e07bd88f4280ce08d3e2cac43dc044c9aa8ca68d9cf70689d485319e8d91a60b6d25089f57ffb8156d07bff67d67f1a0a8e9	common_voice_en_32248758.mp3	All musics and lyrics are produced by Kazumasa Oda.	8	0	twenties	female	United States English,southern United States,New Orleans dialect		en	
157d90b43651d0534cbef4158c78f02baab021e074c733516910c13e25086fcede17b884711e96c63c095e9b5bfff1a1821f6431089fc71af1225d1bfb14efe1	common_voice_en_19545414.mp3	All of the drivers involved took the restart; some in spare cars.	10	0	twenties	male	German,south-west German,South German accent,Alemannic German Accent		en	
157d90b43651d0534cbef4158c78f02baab021e074c733516910c13e25086fcede17b884711e96c63c095e9b5bfff1a1821f6431089fc71af1225d1bfb14efe1	common_voice_en_19275389.mp3	All of these were awarded for rescue operations.	10	0	twenties	male	German,south-west German,South German accent,Alemannic German Accent		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_33319219.mp3	All rounds were held in Italy.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
23155b3c9b54685ab85e13f624e6e07bd88f4280ce08d3e2cac43dc044c9aa8ca68d9cf70689d485319e8d91a60b6d25089f57ffb8156d07bff67d67f1a0a8e9	common_voice_en_32248740.mp3	All stations are within Fukuoka Prefecture.	8	0	twenties	female	United States English,southern United States,New Orleans dialect		en	
363ad4773202fee00cb4497e93c2f503d47ea9ae1d1fa8e5fc0c5485af4b05a5c155b3c46faf432b4ecec7f8c5a898959b5b1694d05b501648028942d209226b	common_voice_en_35299135.mp3	All teams ran the Chevrolet Camaro.	9	0	twenties	female	United States English,England English		en	
435fb74c25c3c55c31e397d6d2090a2e36c13b703cf84ccf59b14b6a9b1e7158694e2b05686f982b256897841f6f8c5ec091f6c0226d38b6f6acb99ed2d26293	common_voice_en_10975.mp3	All that time the Martians must have been getting ready.	76	4	twenties	male	United States English		en	
2953b310388d802caffa94bc3f7bd35c0b917a8199adfb39787ddfe6b3a1a8d00465ff9dab54e2d1aba8ddf318ddb0c0c3fe3ebe79816a90aabd5f4b168c6e37	common_voice_en_14428.mp3	All the joy he had seen that morning had suddenly disappeared.	11	1					en	
3732d6d58d2f6479b7e2be147a96b55fc3811f3bfa735cf0c8179f3d9bdc785a02f264ff93ed5dd5d5aded673817ce6ab1e16346e9281167b2d51a1e02202c1a	common_voice_en_24474.mp3	All they ever do, really, is look for food and water.	10	1		male	United States English		en	
4494a466668fa3730c56f04acb8b1a26b6fc416f2994ca54e5454ff7f449bbfc1a27b605845c60e2f6906ecd471885d7772bbc6567b198c563dcd770ed79b61b	common_voice_en_611.mp3	All they think about is food and water.	30	3					en	
3de22fae0938aa2b0c4e5595006470356f38fff4e18e7f7243ae98d2388d7aeaceb12769e668512dd55f412cc7ffde8013c6a220730b1a232d309d4305a5253e	common_voice_en_543333.mp3	All they wanted was food and water.	7	0					en	
9561039d54bd1dca0b1399cd90c359a757e57d19c582177753c47a2b3e4f90806abc9666e9e9dc46020b1b74711712bd8578a13c5e0612aa2caab63770b8e4cd	common_voice_en_2251.mp3	All things are one, the boy thought.	11	0					en	
4ed11ce61ae4fd3f3280a5846de6d0f75c34350b90f15510e28d7bf27a39c15b3a901c498b886cd8744ad89e27e6b86153464b083608681a91cd8542f688d508	common_voice_en_12981.mp3	All things are one, the old man had said.	15	0	fourties	male	England English		en	
1dc4b7b0f72d527bf5ce4339b37122cfab2bd60e32367e47662d1d520b07c9cb73d5d1122af260e5d3ff71045030d9970285f57ba8df7a979578cc74ca76e103	common_voice_en_41740.mp3	All things are one.	8	0					en	
9d6dc5712cd1d88a8e6524b32fa35914efa12397f49790d758cc2e0f8a111e86aaf6d45ea1820ca0081857095b7c7560a4e3138ce13e9629ed5fb544c5ba6737	common_voice_en_815.mp3	All this happened between sunrise and sunset, the boy thought.	56	3					en	
eed2f3f0cb735e94a3c5e421ac17fd04ca2ea77cd10e25fe66f94e095124b24ac8d138afe14b6e2f5d7f2d632d878c145c0acd9ddf66b3dfb8aec8411ad06039	common_voice_en_31094511.mp3	All this led the Romanian government to abolish the institute.	8	0	twenties	male	Spanish,Foreign,Non-native		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32913937.mp3	All this threatened the complete encirclement of the German group.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
ebc8de2be318515f5413b913dd1143324a7b778aef14b6ca43d173591f962ad004aa897cc80050c7f1a96c137d9db9755df1e8f3976dc5b2ca32f2d2f1d54238	common_voice_en_20206.mp3	All who went there were happy at having done so.	9	0	teens	male			en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32644522.mp3	All: I confess to almighty God	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
17f32f9f15bab6cf57af6fb7a5daf0747f6b79c0361fdcf880635e204dbccd77f2dbf651b3bbf5f75010c857a307bc6046fcc6f8db9ad449a91f5e2293d88aa5	common_voice_en_32756986.mp3	All: Thanks be to God!	12	0	twenties	male	Slavic,East European,polish		en	
c0cf4daafdbf9b260676bc0601a565c5601ca9eba6a556750cb9ee60504c56bccad969a6fb6e46b7ecc26e74acec705726688dd6bcd872f8e79a79dfff15928b	common_voice_en_20280409.mp3	Almost directly opposite lies the city's only synagogue.	13	0					en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_33000131.mp3	Almost half of the book is dedicated to demons and magic.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
